path,file,round,subject,session,task
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1253_S2_1_VRG.csv,S_1253_S2_1_VRG.csv,1,253,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3424_S2_1_VRG.csv,S_3424_S2_1_VRG.csv,3,424,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1149_S1_1_VRG.csv,S_1149_S1_1_VRG.csv,1,149,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1235_S2_1_VRG.csv,S_1235_S2_1_VRG.csv,1,235,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1137_S2_1_VRG.csv,S_1137_S2_1_VRG.csv,1,137,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3421_S1_1_VRG.csv,S_3421_S1_1_VRG.csv,3,421,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2169_S1_1_VRG.csv,S_2169_S1_1_VRG.csv,2,169,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1408_S2_1_VRG.csv,S_1408_S2_1_VRG.csv,1,408,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1006_S1_1_VRG.csv,S_1006_S1_1_VRG.csv,1,6,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1066_S2_1_VRG.csv,S_1066_S2_1_VRG.csv,1,66,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1040_S1_1_VRG.csv,S_1040_S1_1_VRG.csv,1,40,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1270_S2_1_VRG.csv,S_1270_S2_1_VRG.csv,1,270,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1443_S2_1_VRG.csv,S_1443_S2_1_VRG.csv,1,443,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1305_S2_1_VRG.csv,S_1305_S2_1_VRG.csv,1,305,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1216_S2_1_VRG.csv,S_1216_S2_1_VRG.csv,1,216,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1173_S1_1_VRG.csv,S_1173_S1_1_VRG.csv,1,173,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1260_S1_1_VRG.csv,S_1260_S1_1_VRG.csv,1,260,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1055_S1_1_VRG.csv,S_1055_S1_1_VRG.csv,1,55,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1309_S2_1_VRG.csv,S_1309_S2_1_VRG.csv,1,309,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1423_S1_1_VRG.csv,S_1423_S1_1_VRG.csv,1,423,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1378_S2_1_VRG.csv,S_1378_S2_1_VRG.csv,1,378,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1027_S1_1_VRG.csv,S_1027_S1_1_VRG.csv,1,27,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1123_S1_1_VRG.csv,S_1123_S1_1_VRG.csv,1,123,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1293_S2_1_VRG.csv,S_1293_S2_1_VRG.csv,1,293,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1306_S1_1_VRG.csv,S_1306_S1_1_VRG.csv,1,306,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1042_S2_1_VRG.csv,S_1042_S2_1_VRG.csv,1,42,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1270_S1_1_VRG.csv,S_1270_S1_1_VRG.csv,1,270,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3370_S1_1_VRG.csv,S_3370_S1_1_VRG.csv,3,370,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3420_S1_1_VRG.csv,S_3420_S1_1_VRG.csv,3,420,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1331_S1_1_VRG.csv,S_1331_S1_1_VRG.csv,1,331,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2099_S2_1_VRG.csv,S_2099_S2_1_VRG.csv,2,99,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1296_S2_1_VRG.csv,S_1296_S2_1_VRG.csv,1,296,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1355_S1_1_VRG.csv,S_1355_S1_1_VRG.csv,1,355,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2199_S1_1_VRG.csv,S_2199_S1_1_VRG.csv,2,199,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2008_S1_1_VRG.csv,S_2008_S1_1_VRG.csv,2,8,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1266_S2_1_VRG.csv,S_1266_S2_1_VRG.csv,1,266,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1290_S2_1_VRG.csv,S_1290_S2_1_VRG.csv,1,290,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3038_S2_1_VRG.csv,S_3038_S2_1_VRG.csv,3,38,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1003_S1_1_VRG.csv,S_1003_S1_1_VRG.csv,1,3,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1019_S2_1_VRG.csv,S_1019_S2_1_VRG.csv,1,19,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3321_S1_1_VRG.csv,S_3321_S1_1_VRG.csv,3,321,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1323_S2_1_VRG.csv,S_1323_S2_1_VRG.csv,1,323,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1382_S2_1_VRG.csv,S_1382_S2_1_VRG.csv,1,382,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3165_S1_1_VRG.csv,S_3165_S1_1_VRG.csv,3,165,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1139_S1_1_VRG.csv,S_1139_S1_1_VRG.csv,1,139,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3069_S2_1_VRG.csv,S_3069_S2_1_VRG.csv,3,69,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1460_S2_1_VRG.csv,S_1460_S2_1_VRG.csv,1,460,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2214_S1_1_VRG.csv,S_2214_S1_1_VRG.csv,2,214,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2009_S2_1_VRG.csv,S_2009_S2_1_VRG.csv,2,9,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1221_S2_1_VRG.csv,S_1221_S2_1_VRG.csv,1,221,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1353_S2_1_VRG.csv,S_1353_S2_1_VRG.csv,1,353,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1326_S1_1_VRG.csv,S_1326_S1_1_VRG.csv,1,326,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1169_S2_1_VRG.csv,S_1169_S2_1_VRG.csv,1,169,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1176_S2_1_VRG.csv,S_1176_S2_1_VRG.csv,1,176,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1284_S1_1_VRG.csv,S_1284_S1_1_VRG.csv,1,284,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1088_S1_1_VRG.csv,S_1088_S1_1_VRG.csv,1,88,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1292_S2_1_VRG.csv,S_1292_S2_1_VRG.csv,1,292,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1278_S1_1_VRG.csv,S_1278_S1_1_VRG.csv,1,278,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1097_S2_1_VRG.csv,S_1097_S2_1_VRG.csv,1,97,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1399_S2_1_VRG.csv,S_1399_S2_1_VRG.csv,1,399,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1066_S1_1_VRG.csv,S_1066_S1_1_VRG.csv,1,66,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1175_S1_1_VRG.csv,S_1175_S1_1_VRG.csv,1,175,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3183_S1_1_VRG.csv,S_3183_S1_1_VRG.csv,3,183,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1099_S1_1_VRG.csv,S_1099_S1_1_VRG.csv,1,99,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1133_S1_1_VRG.csv,S_1133_S1_1_VRG.csv,1,133,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1280_S1_1_VRG.csv,S_1280_S1_1_VRG.csv,1,280,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1348_S1_1_VRG.csv,S_1348_S1_1_VRG.csv,1,348,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1369_S1_1_VRG.csv,S_1369_S1_1_VRG.csv,1,369,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2251_S2_1_VRG.csv,S_2251_S2_1_VRG.csv,2,251,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1077_S1_1_VRG.csv,S_1077_S1_1_VRG.csv,1,77,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1091_S1_1_VRG.csv,S_1091_S1_1_VRG.csv,1,91,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1424_S1_1_VRG.csv,S_1424_S1_1_VRG.csv,1,424,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1417_S2_1_VRG.csv,S_1417_S2_1_VRG.csv,1,417,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1179_S2_1_VRG.csv,S_1179_S2_1_VRG.csv,1,179,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1246_S2_1_VRG.csv,S_1246_S2_1_VRG.csv,1,246,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2147_S2_1_VRG.csv,S_2147_S2_1_VRG.csv,2,147,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1155_S2_1_VRG.csv,S_1155_S2_1_VRG.csv,1,155,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1450_S1_1_VRG.csv,S_1450_S1_1_VRG.csv,1,450,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1287_S1_1_VRG.csv,S_1287_S1_1_VRG.csv,1,287,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1431_S1_1_VRG.csv,S_1431_S1_1_VRG.csv,1,431,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1257_S1_1_VRG.csv,S_1257_S1_1_VRG.csv,1,257,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1036_S1_1_VRG.csv,S_1036_S1_1_VRG.csv,1,36,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1289_S2_1_VRG.csv,S_1289_S2_1_VRG.csv,1,289,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1074_S1_1_VRG.csv,S_1074_S1_1_VRG.csv,1,74,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1428_S2_1_VRG.csv,S_1428_S2_1_VRG.csv,1,428,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1310_S1_1_VRG.csv,S_1310_S1_1_VRG.csv,1,310,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1175_S2_1_VRG.csv,S_1175_S2_1_VRG.csv,1,175,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1038_S2_1_VRG.csv,S_1038_S2_1_VRG.csv,1,38,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1053_S2_1_VRG.csv,S_1053_S2_1_VRG.csv,1,53,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1032_S1_1_VRG.csv,S_1032_S1_1_VRG.csv,1,32,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1238_S1_1_VRG.csv,S_1238_S1_1_VRG.csv,1,238,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1381_S2_1_VRG.csv,S_1381_S2_1_VRG.csv,1,381,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1004_S2_1_VRG.csv,S_1004_S2_1_VRG.csv,1,4,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1319_S2_1_VRG.csv,S_1319_S2_1_VRG.csv,1,319,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1358_S2_1_VRG.csv,S_1358_S2_1_VRG.csv,1,358,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1044_S1_1_VRG.csv,S_1044_S1_1_VRG.csv,1,44,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1319_S1_1_VRG.csv,S_1319_S1_1_VRG.csv,1,319,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3095_S2_1_VRG.csv,S_3095_S2_1_VRG.csv,3,95,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2315_S1_1_VRG.csv,S_2315_S1_1_VRG.csv,2,315,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1186_S1_1_VRG.csv,S_1186_S1_1_VRG.csv,1,186,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1414_S2_1_VRG.csv,S_1414_S2_1_VRG.csv,1,414,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1189_S2_1_VRG.csv,S_1189_S2_1_VRG.csv,1,189,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1336_S2_1_VRG.csv,S_1336_S2_1_VRG.csv,1,336,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1292_S1_1_VRG.csv,S_1292_S1_1_VRG.csv,1,292,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1092_S1_1_VRG.csv,S_1092_S1_1_VRG.csv,1,92,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3458_S1_1_VRG.csv,S_3458_S1_1_VRG.csv,3,458,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1431_S2_1_VRG.csv,S_1431_S2_1_VRG.csv,1,431,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3274_S1_1_VRG.csv,S_3274_S1_1_VRG.csv,3,274,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1413_S2_1_VRG.csv,S_1413_S2_1_VRG.csv,1,413,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1058_S1_1_VRG.csv,S_1058_S1_1_VRG.csv,1,58,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1323_S1_1_VRG.csv,S_1323_S1_1_VRG.csv,1,323,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1368_S1_1_VRG.csv,S_1368_S1_1_VRG.csv,1,368,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2233_S1_1_VRG.csv,S_2233_S1_1_VRG.csv,2,233,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1203_S2_1_VRG.csv,S_1203_S2_1_VRG.csv,1,203,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1154_S1_1_VRG.csv,S_1154_S1_1_VRG.csv,1,154,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3079_S1_1_VRG.csv,S_3079_S1_1_VRG.csv,3,79,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1371_S2_1_VRG.csv,S_1371_S2_1_VRG.csv,1,371,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1360_S2_1_VRG.csv,S_1360_S2_1_VRG.csv,1,360,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1395_S1_1_VRG.csv,S_1395_S1_1_VRG.csv,1,395,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1406_S2_1_VRG.csv,S_1406_S2_1_VRG.csv,1,406,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1346_S1_1_VRG.csv,S_1346_S1_1_VRG.csv,1,346,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1446_S2_1_VRG.csv,S_1446_S2_1_VRG.csv,1,446,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3438_S1_1_VRG.csv,S_3438_S1_1_VRG.csv,3,438,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1419_S1_1_VRG.csv,S_1419_S1_1_VRG.csv,1,419,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3137_S2_1_VRG.csv,S_3137_S2_1_VRG.csv,3,137,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3405_S1_1_VRG.csv,S_3405_S1_1_VRG.csv,3,405,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1057_S1_1_VRG.csv,S_1057_S1_1_VRG.csv,1,57,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1283_S1_1_VRG.csv,S_1283_S1_1_VRG.csv,1,283,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3290_S2_1_VRG.csv,S_3290_S2_1_VRG.csv,3,290,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1412_S1_1_VRG.csv,S_1412_S1_1_VRG.csv,1,412,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2099_S1_1_VRG.csv,S_2099_S1_1_VRG.csv,2,99,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3248_S2_1_VRG.csv,S_3248_S2_1_VRG.csv,3,248,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1132_S1_1_VRG.csv,S_1132_S1_1_VRG.csv,1,132,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1138_S1_1_VRG.csv,S_1138_S1_1_VRG.csv,1,138,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1096_S2_1_VRG.csv,S_1096_S2_1_VRG.csv,1,96,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1327_S1_1_VRG.csv,S_1327_S1_1_VRG.csv,1,327,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_2130_S1_1_VRG.csv,S_2130_S1_1_VRG.csv,2,130,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1214_S1_1_VRG.csv,S_1214_S1_1_VRG.csv,1,214,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1375_S2_1_VRG.csv,S_1375_S2_1_VRG.csv,1,375,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1149_S2_1_VRG.csv,S_1149_S2_1_VRG.csv,1,149,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1108_S1_1_VRG.csv,S_1108_S1_1_VRG.csv,1,108,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3220_S2_1_VRG.csv,S_3220_S2_1_VRG.csv,3,220,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1160_S2_1_VRG.csv,S_1160_S2_1_VRG.csv,1,160,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1254_S2_1_VRG.csv,S_1254_S2_1_VRG.csv,1,254,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3147_S2_1_VRG.csv,S_3147_S2_1_VRG.csv,3,147,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1322_S2_1_VRG.csv,S_1322_S2_1_VRG.csv,1,322,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1349_S2_1_VRG.csv,S_1349_S2_1_VRG.csv,1,349,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1010_S2_1_VRG.csv,S_1010_S2_1_VRG.csv,1,10,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3433_S2_1_VRG.csv,S_3433_S2_1_VRG.csv,3,433,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1011_S1_1_VRG.csv,S_1011_S1_1_VRG.csv,1,11,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1170_S1_1_VRG.csv,S_1170_S1_1_VRG.csv,1,170,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1460_S1_1_VRG.csv,S_1460_S1_1_VRG.csv,1,460,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1425_S2_1_VRG.csv,S_1425_S2_1_VRG.csv,1,425,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3333_S2_1_VRG.csv,S_3333_S2_1_VRG.csv,3,333,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1144_S1_1_VRG.csv,S_1144_S1_1_VRG.csv,1,144,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3102_S1_1_VRG.csv,S_3102_S1_1_VRG.csv,3,102,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1446_S1_1_VRG.csv,S_1446_S1_1_VRG.csv,1,446,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1201_S2_1_VRG.csv,S_1201_S2_1_VRG.csv,1,201,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1170_S2_1_VRG.csv,S_1170_S2_1_VRG.csv,1,170,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1159_S1_1_VRG.csv,S_1159_S1_1_VRG.csv,1,159,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1352_S2_1_VRG.csv,S_1352_S2_1_VRG.csv,1,352,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1182_S1_1_VRG.csv,S_1182_S1_1_VRG.csv,1,182,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1002_S1_1_VRG.csv,S_1002_S1_1_VRG.csv,1,2,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1060_S2_1_VRG.csv,S_1060_S2_1_VRG.csv,1,60,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1192_S1_1_VRG.csv,S_1192_S1_1_VRG.csv,1,192,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1370_S1_1_VRG.csv,S_1370_S1_1_VRG.csv,1,370,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1022_S2_1_VRG.csv,S_1022_S2_1_VRG.csv,1,22,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3376_S1_1_VRG.csv,S_3376_S1_1_VRG.csv,3,376,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1035_S2_1_VRG.csv,S_1035_S2_1_VRG.csv,1,35,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3169_S1_1_VRG.csv,S_3169_S1_1_VRG.csv,3,169,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3325_S2_1_VRG.csv,S_3325_S2_1_VRG.csv,3,325,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1438_S2_1_VRG.csv,S_1438_S2_1_VRG.csv,1,438,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1361_S1_1_VRG.csv,S_1361_S1_1_VRG.csv,1,361,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1390_S2_1_VRG.csv,S_1390_S2_1_VRG.csv,1,390,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1380_S2_1_VRG.csv,S_1380_S2_1_VRG.csv,1,380,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1221_S1_1_VRG.csv,S_1221_S1_1_VRG.csv,1,221,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1341_S1_1_VRG.csv,S_1341_S1_1_VRG.csv,1,341,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1382_S1_1_VRG.csv,S_1382_S1_1_VRG.csv,1,382,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1119_S2_1_VRG.csv,S_1119_S2_1_VRG.csv,1,119,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1378_S1_1_VRG.csv,S_1378_S1_1_VRG.csv,1,378,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1444_S2_1_VRG.csv,S_1444_S2_1_VRG.csv,1,444,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1174_S1_1_VRG.csv,S_1174_S1_1_VRG.csv,1,174,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1124_S2_1_VRG.csv,S_1124_S2_1_VRG.csv,1,124,2,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1113_S1_1_VRG.csv,S_1113_S1_1_VRG.csv,1,113,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1276_S1_1_VRG.csv,S_1276_S1_1_VRG.csv,1,276,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1421_S1_1_VRG.csv,S_1421_S1_1_VRG.csv,1,421,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_3271_S1_1_VRG.csv,S_3271_S1_1_VRG.csv,3,271,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1320_S1_1_VRG.csv,S_1320_S1_1_VRG.csv,1,320,1,VRG
/kaggle/input/datasets/aakkaya/gazebasevr-raw/data/S_1226_S1_1_VRG.csv,S_1226_S1_1_VRG.csv,1,226,1,VRG
